"indicator","sector","emissions_source","total_impact","total_impact_units","impact_per_purchase","impact_per_purchase_units","group_detail"
"Ozone Depletion","111/112","312110/US",1.43611710969388e-05,"MT CFC eq",4.49194392988226e-05,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","312120/US",0.000136606091881484,"MT CFC eq",0.000427281940358449,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","312130/US",1.63058081997147e-06,"MT CFC eq",5.1001952187691e-06,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","312140/US",0.727323536804746,"MT CFC eq",2.27495134216942,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","312200/US",4.49580850915108e-09,"MT CFC eq",1.40621677760658e-08,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","313100/US",0.000151137524570519,"MT CFC eq",0.000472733930603115,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","313200/US",0.000183520726810494,"MT CFC eq",0.000574023392131087,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","313300/US",5.17305031475256e-05,"MT CFC eq",0.000161804714973985,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","314110/US",9.20379024835523e-10,"MT CFC eq",2.87879793778247e-09,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","314120/US",1.00624522333788e-06,"MT CFC eq",3.14737363160381e-06,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","314900/US",6.25641864543225e-05,"MT CFC eq",0.000195690738362848,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","315000/US",5.02719373381686e-07,"MT CFC eq",1.57242555112892e-06,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","316000/US",0.0010639743444177,"MT CFC eq",0.0033279410611411,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","321100/US",0.0330850875529929,"MT CFC eq",0.103484846187069,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","321200/US",0.00683763895568653,"MT CFC eq",0.02138703772443,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","321910/US",0.00167238106314591,"MT CFC eq",0.00523093967361029,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","3219A0/US",0.0024831495382339,"MT CFC eq",0.0077668933960666,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","322110/US",0.0217467651975862,"MT CFC eq",0.0680203928109274,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","322120/US",0.0920294760239607,"MT CFC eq",0.28785343716446,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","322130/US",0.112798726174645,"MT CFC eq",0.352816319726635,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","322210/US",2.76688788020825e-06,"MT CFC eq",8.65438141100865e-06,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","322220/US",0.0036190423043075,"MT CFC eq",0.0113197837426269,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","322230/US",5.5001875707199e-09,"MT CFC eq",1.72037043530353e-08,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","322291/US",0.00144720970770751,"MT CFC eq",0.00452663979693766,"g CFC eq / million $","Manufacturing"
"Ozone Depletion","111/112","322299/US",5.61793993052315e-06,"MT CFC eq",1.7572014844065e-05,"g CFC eq / million $","Manufacturing"
