"indicator","sector","emissions_source","total_impact","total_impact_units","impact_per_purchase","impact_per_purchase_units","group_detail"
"Carbon dioxide","111-112","327992/US",13846.192522881,"tons",43.308668934662,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","327993/US",4223.20468795227,"tons",13.209506755853,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","327999/US",3316.20274121965,"tons",10.3725501723573,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","331110/US",1307630.47737866,"tons",4090.05835648191,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","331200/US",64719.7662636169,"tons",202.433046197201,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","331313/US",111758.724700105,"tons",349.56336195662,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","33131B/US",39918.6472439931,"tons",124.859124625976,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","331410/US",108887.052544372,"tons",340.581232141798,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","331420/US",15733.3059664501,"tons",49.2112570457711,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","331490/US",19552.1246092588,"tons",61.1559091260895,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","331510/US",21017.9282814637,"tons",65.7407078610362,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","331520/US",21714.6677225507,"tons",67.9199970582573,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","332114/US",5623.88720262058,"tons",17.5906169570939,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","332119/US",3394.94665311686,"tons",10.6188484962713,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","33211A/US",13731.7188718286,"tons",42.9506137186179,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","332200/US",25754.7165200115,"tons",80.5566215714564,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","332310/US",12516.0110555499,"tons",39.1480746993539,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","332320/US",4640.41900365143,"tons",14.514486203709,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","332410/US",674.642258539463,"tons",2.11017275515529,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","332420/US",2182.88170445921,"tons",6.82770378251859,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","332430/US",4269.98206185551,"tons",13.3558188771572,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","332500/US",2259.31601961907,"tons",7.06677805835547,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","332600/US",57891.7745941328,"tons",181.076183636345,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","332710/US",14943.2571044673,"tons",46.7401109491618,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","332720/US",10330.736530548,"tons",32.3128865580464,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","332800/US",34505.3043743515,"tons",107.927056565844,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","332913/US",626.63672574446,"tons",1.96001914986523,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","33291A/US",4689.87668383938,"tons",14.6691818930833,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","332991/US",2792.49320074464,"tons",8.73447074591021,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","332996/US",808.833722794942,"tons",2.52990212766649,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","332999/US",7371.20499817101,"tons",23.0559467079323,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","33299A/US",180.45644902525,"tons",0.564438822805934,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","333111/US",24519.1247775843,"tons",76.6918888210808,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","333112/US",58.6580629709912,"tons",0.183473010747264,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","333120/US",1779.17640179633,"tons",5.56497836025525,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","333130/US",2054.90969579721,"tons",6.42742786934696,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","333242/US",52.3306388678384,"tons",0.163681843230287,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","33329A/US",2248.50189001055,"tons",7.03295319579791,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","333314/US",43.4861791225619,"tons",0.136017792020458,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","333316/US",4.626031900158,"tons",0.0144694856520341,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","333318/US",4067.68406703503,"tons",12.7230632030361,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","333413/US",566.947647548417,"tons",1.77332128889473,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","333414/US",368.289393038078,"tons",1.15195013855802,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","333415/US",2587.00854485735,"tons",8.09174770719257,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","333511/US",746.389254044411,"tons",2.33458584707537,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","333514/US",353.690725224794,"tons",1.10628784763091,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","333517/US",194.955663777147,"tons",0.609790040511799,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","33351B/US",1738.7176163625,"tons",5.43842977002319,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","333611/US",576.001611229321,"tons",1.80164063480551,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","333612/US",1215.98812478986,"tons",3.80341577931829,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","333613/US",1953.1172201397,"tons",6.109037335559,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","333618/US",2212.25134761408,"tons",6.91956731467889,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","333912/US",80.9950405155349,"tons",0.253339493094595,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","333914/US",909.681395245151,"tons",2.84533746859215,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","333920/US",1741.2774632513,"tons",5.44643656042765,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","333991/US",389.085683011578,"tons",1.21699759734809,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","333993/US",312.354299572994,"tons",0.976994139592564,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","333994/US",59.9931009981253,"tons",0.187648795522521,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","33399A/US",1538.06386477477,"tons",4.81081702495622,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","33399B/US",1658.81160176736,"tons",5.18849657530048,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","334111/US",0.49088125608861,"tons",0.0015353978193674,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","334112/US",7.90349260926077,"tons",0.0247208569631244,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","334118/US",1242.64040369288,"tons",3.88677983203226,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","334210/US",1.16784773499172,"tons",0.00365284036295687,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","334220/US",112.555707418661,"tons",0.352056196044227,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","334290/US",3.85717068860196,"tons",0.0120646111269286,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","334300/US",2.44321850276434,"tons",0.00764199552305843,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","334413/US",12071.8110142156,"tons",37.7586882308992,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","334418/US",608.089063131634,"tons",1.90200503672306,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","33441A/US",1005.93338751238,"tons",3.14639825916793,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","334510/US",0.691651165469474,"tons",0.00216337388737666,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","334511/US",83.8754525067249,"tons",0.262348959712637,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","334512/US",4.96600406775794,"tons",0.0155328640522156,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","334513/US",179.987458451481,"tons",0.562971895529049,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","334514/US",3.59486571569186,"tons",0.011244163251969,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","334515/US",11.4854912499778,"tons",0.035924774068774,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","334516/US",171.125404020442,"tons",0.535252810964785,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","334517/US",0.00196335871994184,"tons",6.14107110394639e-06,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","33451A/US",13.8954843420643,"tons",0.0434628458374223,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","334610/US",2.26784620704396,"tons",0.00709345911616431,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","335110/US",545.93820367975,"tons",1.70760711891581,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","335120/US",4022.85087779312,"tons",12.5828321794565,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","335210/US",0.600989698536627,"tons",0.0018797993631862,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","335220/US",270.089760453755,"tons",0.844797441520771,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","335311/US",121.745767977427,"tons",0.380801231155603,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","335312/US",2542.60060220231,"tons",7.95284678671652,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","335313/US",863.89366996552,"tons",2.70212080941817,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","335314/US",745.818174682521,"tons",2.33279960244685,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","335911/US",249662.24312799,"tons",780.90344441242,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","335912/US",2.53980745920731,"tons",0.00794411028351842,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","335920/US",1928.7832058368,"tons",6.03292444260637,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","335930/US",1411.58523246242,"tons",4.41521215343125,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","335991/US",3374.57931705082,"tons",10.5551427364887,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","335999/US",498.2669163454,"tons",1.55849897980531,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","336111/US",0.250222929333711,"tons",0.00078265718091577,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","336112/US",0.128619735279956,"tons",0.000402301898120976,"kg / million $","Manufacturing"
"Carbon dioxide","111-112","336120/US",12.9990291055691,"tons",0.040658877671592,"kg / million $","Manufacturing"
