"indicator","sector","emissions_source","total_impact","total_impact_units","impact_per_purchase","impact_per_purchase_units","group_detail"
"GWP-AR6-100","111/112","1111A0/US",12.3914275280275,"MMT CO2e",38.7583974115895,"MT CO2e / million $","Agriculture"
"GWP-AR6-100","111/112","1111B0/US",68.0655418975137,"MMT CO2e",212.898095633617,"MT CO2e / million $","Agriculture"
"GWP-AR6-100","111/112","111200/US",0.741803074864253,"MMT CO2e",2.32024101433812,"MT CO2e / million $","Agriculture"
"GWP-AR6-100","111/112","111300/US",0.374235033089121,"MMT CO2e",1.17054714680775,"MT CO2e / million $","Agriculture"
"GWP-AR6-100","111/112","111400/US",2.15513307186777,"MMT CO2e",6.74091051134988,"MT CO2e / million $","Agriculture"
"GWP-AR6-100","111/112","111900/US",4.61069741911061,"MMT CO2e",14.4215218553536,"MT CO2e / million $","Agriculture"
"GWP-AR6-100","111/112","112120/US",0.329939262274033,"MMT CO2e",1.0319970818519,"MT CO2e / million $","Agriculture"
"GWP-AR6-100","111/112","1121A0/US",92.5559453233191,"MMT CO2e",289.50014867396,"MT CO2e / million $","Agriculture"
"GWP-AR6-100","111/112","112300/US",1.95664524302496,"MMT CO2e",6.12007242516066,"MT CO2e / million $","Agriculture"
"GWP-AR6-100","111/112","112A00/US",6.20193525863448,"MMT CO2e",19.3986585428845,"MT CO2e / million $","Agriculture"
"GWP-AR6-100","111/112","113000/US",0.0491629416009806,"MMT CO2e",0.153773794357727,"MT CO2e / million $","Agriculture"
"GWP-AR6-100","111/112","114000/US",0.0501484660865488,"MMT CO2e",0.156856356845714,"MT CO2e / million $","Agriculture"
"GWP-AR6-100","111/112","115000/US",3.43726096800252,"MMT CO2e",10.7512008849551,"MT CO2e / million $","Agriculture"
"GWP-AR6-100","111/112","211000/US",5.03845470007589,"MMT CO2e",15.7594780072057,"MT CO2e / million $","Fuels"
"GWP-AR6-100","111/112","212100/US",1.38239121830018,"MMT CO2e",4.3238979605846,"MT CO2e / million $","Fuels"
"GWP-AR6-100","111/112","212230/US",0.0117225190908349,"MMT CO2e",0.0366661591297585,"MT CO2e / million $","Minerals"
"GWP-AR6-100","111/112","2122A0/US",0.120345249187576,"MMT CO2e",0.376420633059325,"MT CO2e / million $","Minerals"
"GWP-AR6-100","111/112","212310/US",0.0687426929338718,"MMT CO2e",0.215016115443319,"MT CO2e / million $","Minerals"
"GWP-AR6-100","111/112","2123A0/US",0.153116194777238,"MMT CO2e",0.47892289358135,"MT CO2e / million $","Minerals"
"GWP-AR6-100","111/112","213111/US",0.000257948494302286,"MMT CO2e",0.000806821508762889,"MT CO2e / million $","Fuels"
"GWP-AR6-100","111/112","21311A/US",0.116804519672556,"MMT CO2e",0.365345799158251,"MT CO2e / million $","Minerals"
"GWP-AR6-100","111/112","221100/US",20.3781012170818,"MMT CO2e",63.7394314479746,"MT CO2e / million $","Purchased Electricity"
"GWP-AR6-100","111/112","221200/US",1.26314024831208,"MMT CO2e",3.95090005731137,"MT CO2e / million $","Fuels"
"GWP-AR6-100","111/112","221300/US",2.75274006690583,"MMT CO2e",8.61012932066313,"MT CO2e / million $","Utilities"
"GWP-AR6-100","111/112","230301/US",0.238341999855839,"MMT CO2e",0.745495539508364,"MT CO2e / million $","Construction"
"GWP-AR6-100","111/112","230302/US",0.00780528476288734,"MMT CO2e",0.0244136785746725,"MT CO2e / million $","Construction"
"GWP-AR6-100","111/112","2334A0/US",0.00388961245245658,"MMT CO2e",0.0121660837597924,"MT CO2e / million $","Construction"
"GWP-AR6-100","111/112","311111/US",0.00407731497923881,"MMT CO2e",0.0127531871513694,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","311119/US",1.33215782509209,"MMT CO2e",4.16677596532715,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","311210/US",0.135223735837041,"MMT CO2e",0.422958152416047,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","311221/US",0.252206804545812,"MMT CO2e",0.78886242431583,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","311224/US",0.362638672315115,"MMT CO2e",1.13427559065407,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","311225/US",0.028853458165048,"MMT CO2e",0.0902489883211723,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","311230/US",7.26952662804351e-05,"MMT CO2e",0.000227379130779369,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","311300/US",0.115935870254538,"MMT CO2e",0.362628803131867,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","311410/US",0.00167641372870454,"MMT CO2e",0.00524355320453691,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","311420/US",0.00338390097550001,"MMT CO2e",0.0105842993886898,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","311513/US",0.00201009824418183,"MMT CO2e",0.00628726483757595,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","311514/US",0.0323835942441155,"MMT CO2e",0.101290687654039,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","31151A/US",0.00222642814310849,"MMT CO2e",0.00696391005667146,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","311520/US",0.000444433407782761,"MMT CO2e",0.00139011640126772,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","311615/US",0.00197332258722609,"MMT CO2e",0.00617223648235707,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","31161A/US",0.052828557721146,"MMT CO2e",0.165239253524748,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","311700/US",0.024765906707285,"MMT CO2e",0.0774637831071672,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","311810/US",0.000917732433178373,"MMT CO2e",0.00287051982365865,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","3118A0/US",0.000141285526335791,"MMT CO2e",0.000441918460632752,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","311910/US",0.00151168949347748,"MMT CO2e",0.00472832222264961,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","311920/US",0.000239196435684199,"MMT CO2e",0.000748168077706515,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","311930/US",0.000517433638698053,"MMT CO2e",0.00161844941250093,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","311940/US",0.00345931253996564,"MMT CO2e",0.01082017466443,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","311990/US",0.000436098449884661,"MMT CO2e",0.00136404599009897,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","312110/US",0.000482476897205584,"MMT CO2e",0.00150911033305147,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","312120/US",0.00368715288847656,"MMT CO2e",0.01153282272326,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","312130/US",0.000330918426049035,"MMT CO2e",0.00103505974905765,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","312140/US",0.42460222742726,"MMT CO2e",1.32808765053493,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","312200/US",6.64565510483331e-05,"MMT CO2e",0.000207865430379909,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","313100/US",0.000880362493416495,"MMT CO2e",0.00275363264716006,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","313200/US",0.00779305772382566,"MMT CO2e",0.0243754343580116,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","313300/US",0.0103992278732081,"MMT CO2e",0.0325271164901563,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","314110/US",7.79301867000663e-05,"MMT CO2e",0.000243753122039309,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","314120/US",0.00032345937661761,"MMT CO2e",0.00101172903905495,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","314900/US",0.0117206183177418,"MMT CO2e",0.0366602138164549,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","315000/US",0.00166436976348103,"MMT CO2e",0.00520588161347217,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","316000/US",0.00151369533198345,"MMT CO2e",0.00473459616370944,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","321100/US",0.026445254882583,"MMT CO2e",0.0827165147898898,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","321200/US",0.0187115678817803,"MMT CO2e",0.0585267825289394,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","321910/US",0.0050808683271657,"MMT CO2e",0.015892141028532,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","3219A0/US",0.0260602151180353,"MMT CO2e",0.0815121721764296,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","322110/US",0.0464838549703618,"MMT CO2e",0.145394041169909,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","322120/US",0.185030268263859,"MMT CO2e",0.578744995628865,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","322130/US",0.437856253010924,"MMT CO2e",1.36954411628216,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","322210/US",0.0307232784227163,"MMT CO2e",0.0960974861210448,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","322220/US",0.0217376430521701,"MMT CO2e",0.0679918602034872,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","322230/US",0.000264218511841508,"MMT CO2e",0.000826433117757347,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","322291/US",0.00292024321716793,"MMT CO2e",0.00913405230297227,"MT CO2e / million $","Manufacturing"
"GWP-AR6-100","111/112","322299/US",0.000967941300879232,"MMT CO2e",0.00302756510706399,"MT CO2e / million $","Manufacturing"
